Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
198,F5608857FfeD7AE,Underwood Group,https://salinas-riddle.com/,Mali,Polarized coherent software,2015,Dairy,9634
199,07897C50c4d77d7,Cain Ltd,https://baker.com/,Comoros,Horizontal static capability,1991,Railroad Manufacture,4358
200,32Dcc71deCDAD88,Middleton-Vincent,http://www.cardenas.com/,Trinidad and Tobago,Distributed directional emulation,1989,Printing,3134
201,96d16cb5bcE5EF3,Alexander-Miles,http://savage.com/,Gabon,Stand-alone client-driven task-force,1975,Oil / Energy / Solar / Greentech,718
202,B6D92D6fbcC3a69,"Trevino, Jones and Edwards",https://briggs.com/,Belarus,Multi-layered fault-tolerant structure,2015,Design,3401
203,30EEFFEA505a66F,"Braun, Garrison and Colon",https://padilla.com/,United Kingdom,Managed asynchronous monitoring,2007,Maritime,7399
204,DddCD12aD34dC40,Rasmussen PLC,https://www.solis.biz/,Bosnia and Herzegovina,Operative system-worthy middleware,2001,Farming,4677
205,aF0cF80e2aba196,"Miller, Kerr and Kent",http://garcia.biz/,Sierra Leone,Synergistic well-modulated strategy,1985,Financial Services,2164
206,51E83Bc3B56fAf5,"Avery, Donaldson and Rhodes",http://www.galvan.com/,Australia,Extended tangible process improvement,1980,Food Production,6087
207,7A1bacf2c81F41D,"Frye, Heath and Levy",https://rios-alvarez.biz/,Georgia,Reverse-engineered holistic throughput,1978,Museums / Institutions,2429
208,a82EFAE12D13ab0,"Ritter, Estes and Riggs",http://www.tucker-allison.biz/,Nicaragua,Ergonomic real-time framework,1994,Civic / Social Organization,9941
209,aab6eE341AaEEcc,Roberson-Finley,https://silva-spears.com/,Czech Republic,Pre-emptive next generation emulation,2014,Semiconductors,584
210,cDbd7c57b1cDE6f,"Huerta, Norman and Brown",http://hopkins.com/,Vietnam,Digitized holistic paradigm,2011,Broadcast Media,6749
211,b693CdBafdf06F0,Heath-Joseph,http://www.dalton-greene.com/,Fiji,Secured eco-centric process improvement,2014,Primary / Secondary Education,8941
212,bed2aCBA3176Eab,Nelson Inc,https://www.walton.com/,Malaysia,Reactive intangible access,1975,Food / Beverages,3385
213,B19bEFECCaBF9c8,Hester-Lam,https://www.dickson.com/,Barbados,User-friendly actuating middleware,1975,Machinery,958
214,c2cA5469BF903f0,"Strong, Jacobs and Martin",http://fletcher.info/,Faroe Islands,Re-contextualized clear-thinking middleware,2006,Consumer Electronics,2515
215,bAaEB4B2F84ecD3,Strickland-Jones,https://www.sanchez.com/,Cambodia,Digitized real-time array,2019,Outsourcing / Offshoring,4627
216,85fCBFcEAD1af36,"Poole, Joseph and Gould",https://www.ellis-barber.com/,Jamaica,Profit-focused content-based protocol,2005,Luxury Goods / Jewelry,6041
217,dDdEbEf1493CDFE,Garcia-Castaneda,https://www.mccall.com/,Aruba,Sharable stable synergy,2010,Biotechnology / Greentech,2063
218,86b5ADe5F8168c1,"Tate, Miranda and Kaiser",https://young.com/,Saint Kitts and Nevis,Centralized client-server Internet solution,1998,Import / Export,7742
219,C708bd8c7fC9Bc4,Cummings-Barber,http://www.humphrey.com/,Congo,Phased multi-tasking attitude,2013,Capital Markets / Hedge Fund / Private Equity,7118
220,8DFDE695e9377Ba,Pope and Sons,https://www.wall.org/,Poland,Advanced heuristic capability,2014,Computer Games,4193
221,E9a3b333a1d82CC,"Hobbs, Aguirre and Woodward",https://diaz.com/,United States of America,Assimilated zero administration project,1978,Computer Games,3406
222,e0Cd9CBCab1a118,Durham-Davidson,https://bonilla-mckenzie.com/,Panama,Seamless zero tolerance monitoring,2006,Computer Hardware,9364
223,e274aF9bFBb3102,Jacobs Group,http://patton.biz/,Moldova,Progressive optimal process improvement,1998,Food Production,1477
224,9C7BAa87BbaEDd4,Fitzgerald-Callahan,http://fox.com/,Togo,Grass-roots even-keeled moderator,2016,Plastics,6274
225,Efab2fb1A8CC5A5,Mckay-Sexton,http://dorsey-golden.net/,Heard Island and McDonald Islands,Future-proofed disintermediate capacity,1993,Utilities,4945
226,04C51FEa8cC4bF9,Rios-Gardner,https://www.frye-bean.info/,Jersey,Decentralized fresh-thinking solution,1994,Chemicals,2502
227,f5730A6ce1B755e,"Spears, Marks and Mcfarland",http://reese.com/,Bangladesh,Ergonomic non-volatile matrix,2018,Venture Capital / VC,4649
228,BDBCE62dB7e0F9b,Mcguire-Lara,http://brandt.com/,Serbia,Managed well-modulated infrastructure,2004,Events Services,2241
229,0B72c54acBcCaE9,Mendez Group,https://petty-baird.com/,Comoros,Up-sized systematic paradigm,1977,Electrical / Electronic Manufacturing,7773
230,31Ee0f69516BEFB,Cox LLC,http://perry.com/,Nigeria,Multi-channeled dynamic alliance,1973,Venture Capital / VC,3801
231,4924bb0cDa22CAF,"Li, Dougherty and Patel",http://gross-fernandez.info/,Canada,Organic high-level throughput,2015,Investment Banking / Venture,7663
232,A808EcF0a8cfAC5,Cochran LLC,https://hernandez-fernandez.com/,Saint Barthelemy,Future-proofed composite knowledgebase,1981,Textiles,1508
233,81f32FFc880aB47,"Curtis, Chen and Stone",https://www.mcclure.com/,Myanmar,Switchable fault-tolerant approach,1998,Mining / Metals,3970
234,4Fb2F09AA1aEcE4,Anthony-Yang,https://wilson.org/,Uruguay,Compatible background orchestration,2001,Environmental Services,253
235,ba34fC8B2Ea9010,Romero-Mayer,https://www.crosby.info/,Christmas Island,Realigned cohesive migration,1988,Law Practice / Law Firms,9779
236,c33f3336Fc114dd,Parks Group,http://www.vasquez-durham.net/,United Arab Emirates,Diverse zero administration benchmark,1984,Law Enforcement,2646
237,E7d9d0Dd1e2Bf0f,Baxter-Ramsey,https://mooney-chandler.com/,Tajikistan,Expanded contextually-based service-desk,2017,Maritime,8062
238,d1ebB4d5570b2ef,Mccall Ltd,http://monroe.com/,Malawi,Organic dedicated concept,2011,Media Production,9602
239,b0468BB2AeDc2dF,Klein-Clay,http://holland-bishop.com/,Myanmar,Versatile neutral moderator,2002,Government Administration,2418
240,5E5fDF77C1eec91,Berg-Mcmillan,https://www.foster.com/,Pitcairn Islands,Monitored client-server workforce,1976,Research Industry,3724
241,5fb93DD0CcaAAC0,Wright Ltd,http://www.henry.com/,Namibia,Sharable eco-centric contingency,1985,Legislative Office,1425
242,05AdF00AbBA8DdC,Bridges-Bowman,http://www.mitchell-navarro.net/,Ireland,Polarized asynchronous frame,2007,Furniture,7796
243,6a4ccA44Bbb2c5E,Winters-Solomon,http://www.waters.com/,Korea,Total holistic workforce,2021,Music,1619
244,Bb1EaDBd2ae4FB2,Ramos Group,https://mckee.com/,Gambia,Automated asynchronous intranet,1991,Financial Services,9156
245,84Fab49fdb350D1,"Rojas, West and Barnes",http://www.terry-walsh.com/,Chile,Extended system-worthy throughput,2010,Venture Capital / VC,9288
246,ea277cf9C6653D2,Paul-Hahn,http://www.brock.com/,Colombia,Operative intermediate support,2021,Gambling / Casinos,3281
247,FC080Ad4Ad209D4,Bass-Porter,https://velazquez.net/,Malaysia,Ameliorated scalable synergy,1990,Internet,7646
248,e3B27F073cfb12f,"Cole, Brown and Townsend",https://www.palmer.info/,Andorra,Realigned modular groupware,1998,Capital Markets / Hedge Fund / Private Equity,726
249,CD1E7386Dc04f5F,"Yang, Sawyer and Lewis",http://www.taylor.biz/,Brunei Darussalam,Function-based uniform access,1984,Primary / Secondary Education,7610
250,5bfa5b439A2cB6E,Beard and Sons,https://pruitt-rice.biz/,Honduras,Assimilated zero administration application,1980,Museums / Institutions,5572
251,AeFcDE8bfbbA5FA,Rivers-Gardner,http://www.lucero-wright.net/,Guam,Inverse zero administration Graphical User Interface,2015,Information Services,1337
252,2f7fb674C4C7c4D,"Cummings, Chase and Harper",http://www.beard.com/,Aruba,Quality-focused multi-state complexity,2021,Music,3152
253,80e02aa48047CD5,Dunlap Group,https://potter.com/,Antigua and Barbuda,Extended grid-enabled application,1980,Automotive,1123
254,d40C8DDb41DAFfc,Vaughn LLC,http://www.reyes.com/,Israel,Sharable eco-centric circuit,1971,Recreational Facilities / Services,7093
255,e15e0DecF0FA216,"Vazquez, Maxwell and Rocha",http://www.lloyd.biz/,Korea,Face-to-face national forecast,2000,Renewables / Environment,3812
256,cBf70FD8fBc2730,Calderon-Villarreal,https://www.campos-archer.com/,Belgium,Customizable solution-oriented utilization,2014,Building Materials,5605
257,324AE9aAcFaEE10,Dunn Group,https://www.mcdonald.com/,Burkina Faso,Decentralized object-oriented interface,2001,Sporting Goods,4575
258,7366c4169bfd146,Hensley-Shea,http://villarreal.com/,Aruba,Fundamental multimedia approach,2020,Events Services,1010
259,bec8B164a2633a4,Garrison and Sons,https://king.info/,Azerbaijan,Versatile leadingedge moderator,2004,Apparel / Fashion,9420
260,1b9F2Dc8bcEa2f3,"Koch, Duarte and Hinton",http://pitts.com/,Croatia,Progressive directional Internet solution,1996,Packaging / Containers,3158
261,1bd73B898f9BAFD,Holt-Jimenez,https://www.higgins.com/,Latvia,Quality-focused executive infrastructure,2004,Government Administration,6491
262,fe2DE035a84DA6C,Hahn Inc,https://lamb.info/,Liechtenstein,Universal 5thgeneration definition,1997,Civic / Social Organization,700
263,EB6CaC8c58e1BDd,Dudley LLC,http://www.harmon.com/,Nepal,Ergonomic user-facing hub,1994,Business Supplies / Equipment,4599
264,4d01331e5EFa508,Travis-Garner,https://cole-medina.com/,Macedonia,Upgradable cohesive neural-net,1977,Arts / Crafts,6964
265,f93bd5e5f0861f5,Arellano-Archer,https://www.moss.com/,Paraguay,Balanced coherent circuit,1982,Logistics / Procurement,8086
266,9DddE2DCdFa0F83,"Andrews, Dalton and Webb",http://www.stein.com/,Senegal,Decentralized web-enabled functionalities,1988,E - Learning,2077
267,eb6B9baC7BF97C8,Mendoza Inc,https://sims-mack.com/,Hungary,Fundamental content-based software,1979,Financial Services,7254
268,6B760c4A25A55f6,Terry-Ellis,https://pace.com/,Malawi,Business-focused intermediate analyzer,2016,Alternative Medicine,4389
269,D7E9afd2A0D7dfd,Willis Inc,http://www.pham-rodgers.net/,Saint Helena,Adaptive grid-enabled instruction set,2000,Law Practice / Law Firms,6452
270,05d8a5e7AEd44C4,Nelson Inc,https://www.elliott.com/,Niue,Open-architected intangible ability,1971,Civic / Social Organization,5370
271,bcDe0ff9cf25439,"Buck, Rollins and Harris",https://ray.info/,Niue,Re-engineered non-volatile infrastructure,1982,Primary / Secondary Education,3054
272,FD52b5DE91aAf5F,Finley-Fletcher,https://www.little.com/,Barbados,Function-based foreground moratorium,2018,Retail Industry,9421
273,EAD8673f7baEc55,"Solis, Hartman and Kirby",https://jenkins.info/,Malta,Ergonomic radical workforce,2019,Semiconductors,6337
274,0Ae6ecCcBcBa23b,Cabrera LLC,https://chaney.com/,Antigua and Barbuda,Open-architected actuating open system,2005,Museums / Institutions,697
275,826C8Cfc5ddefCA,Lutz-Bernard,https://graham-carlson.com/,Montserrat,Total contextually-based open architecture,2004,Environmental Services,6454
276,A0c3EacaCCd6A07,Davila-Singh,https://callahan.com/,San Marino,Assimilated 5thgeneration methodology,1971,Human Resources / HR,6148
277,CaA5AD5e5c66EB2,Sullivan LLC,http://www.blackwell.com/,Greenland,Phased even-keeled monitoring,1997,Computer Software / Engineering,5351
278,7aD5A004E90Db24,Austin-Delacruz,http://lane.com/,Bouvet Island (Bouvetoya),Assimilated intangible Internet solution,2015,Commercial Real Estate,601
279,73bE3eeFdF1758D,Blackburn-Valdez,https://www.montes-monroe.biz/,Brazil,Organic 6thgeneration middleware,2011,Think Tanks,7622
280,d0Fb659DE2F005e,Ho-Bradford,http://hunter-oneill.com/,Czech Republic,Open-architected attitude-oriented leverage,1983,Tobacco,9873
281,1EEDE7DC9F3bb7e,Costa-Pena,http://www.gomez.com/,Tuvalu,Exclusive national strategy,2000,Computer Networking,7377
282,27a963acab34f6c,Mercado-Faulkner,http://cooper-nelson.com/,Lebanon,Vision-oriented dynamic analyzer,2001,Semiconductors,7549
283,f36dbF3ad1AbEBd,Green LLC,http://lynch.com/,Croatia,Proactive methodical leverage,1976,Dairy,7096
284,a30bcB6BE805FCA,Francis-Mendez,http://www.neal.com/,Uruguay,Reactive zero-defect installation,1982,Non - Profit / Volunteering,9883
285,0cdF982Fe25B0dB,Oliver-Yang,https://schwartz.com/,Marshall Islands,Face-to-face leadingedge synergy,1999,Recreational Facilities / Services,3047
286,9cBb26a0dDaD9E0,Dudley-Morris,https://greene-riley.org/,Niue,Cloned fresh-thinking intranet,1972,Construction,7405
287,C42F7e7580480EE,"Clay, Lowe and Rivera",http://www.hall-gregory.net/,Ecuador,Expanded upward-trending moderator,2005,Wine / Spirits,8006
288,c529cB389C1CD1e,Adkins-Elliott,https://www.vasquez-wilkerson.com/,Martinique,Customizable logistical policy,2019,Accounting,5283
289,bBC8Dab11B9a7F0,"Newton, Huerta and Eaton",https://www.hess-humphrey.info/,Nepal,Face-to-face full-range customer loyalty,2014,Research Industry,6149
290,f6b97B68A591D2a,Hanna-Gates,http://sheppard.com/,Western Sahara,Operative analyzing leverage,2021,Cosmetics,4222
291,daa732EbDF5b7aF,"Brewer, Compton and Arnold",https://www.wagner.com/,Guernsey,Reduced disintermediate alliance,1984,Investment Banking / Venture,8425
292,AB2Edb282ABd6eA,Mccarty-Watson,https://www.middleton.org/,Palau,Diverse human-resource framework,1979,Market Research,2023
293,CAE126766430ECc,Mcgrath-Leach,http://www.peck-mays.com/,United States Minor Outlying Islands,Cross-group static infrastructure,1976,Broadcast Media,4425
294,Bbcf9facdd02460,Callahan-Cortez,http://www.sherman.biz/,Turkmenistan,Down-sized bottom-line software,1985,Medical Equipment,6714
295,0d0FE0b1f5ED0cc,"Trujillo, Hoffman and Campos",http://www.russell.biz/,Mayotte,Grass-roots transitional Internet solution,2020,Recreational Facilities / Services,5195
296,aDbe9D04BFef47b,Farrell-Thornton,https://sutton.org/,Burkina Faso,Right-sized real-time pricing structure,1993,Fine Art,8691
297,0A0Bae3b1b8d6aE,"Mcconnell, Hickman and Booth",https://bird.info/,Singapore,Organized systematic intranet,1972,Think Tanks,4869
298,73EDDDc257CEA39,Mclaughlin-Walsh,https://stone.net/,Saint Pierre and Miquelon,Self-enabling tangible migration,1986,Packaging / Containers,7064
299,CcFcd976ADB2922,Cooke-Rush,http://sosa.com/,Lesotho,Future-proofed asymmetric contingency,2014,Environmental Services,7583
300,B27b0a2dE52af6d,"Petersen, Gomez and Washington",http://www.horne.info/,Kenya,Pre-emptive cohesive attitude,1986,Design,6550
301,2c9Fb4E387bcF2D,Vincent-Price,http://shepherd.com/,Pitcairn Islands,Reduced intangible orchestration,2005,Chemicals,6420
302,c041FbE6A7D7aA0,Zuniga Ltd,https://www.cantu.com/,Korea,Networked grid-enabled circuit,2003,Design,8459
303,d4E4f43f66365Fd,Rose-Chan,http://www.burgess.com/,Mauritania,Re-engineered composite standardization,1989,Apparel / Fashion,9331
304,57f7FaCc089Acef,"Arellano, Meyers and Goodman",https://acosta.com/,Northern Mariana Islands,Stand-alone national knowledge user,2015,Nanotechnology,2719
305,3Eda1F0acDA8AC4,Donaldson-Foster,http://www.faulkner.com/,Faroe Islands,Re-engineered national open system,1971,Financial Services,8491
306,9753Cd4E6e9CD16,"Humphrey, Irwin and Blackwell",https://www.gamble.com/,Turkmenistan,Enhanced bifurcated extranet,2017,Industrial Automation,948
307,Fc4c824ECc34580,"Roberts, Bartlett and Fischer",http://velasquez.biz/,Pitcairn Islands,Integrated real-time knowledgebase,1984,Library,1114
308,adeFa2eFe7aDA19,Ball-Farrell,http://www.may-rogers.org/,Bhutan,Realigned even-keeled standardization,1991,Translation / Localization,5503
309,7C6269ADAAbcfAB,"Orozco, Arias and Merritt",https://duke.com/,Liechtenstein,Right-sized object-oriented function,1996,Military Industry,1510
310,c52cde04AaF38D7,"Reed, Mckee and Simmons",https://www.hughes-sanchez.com/,Papua New Guinea,Customer-focused actuating capacity,2018,Other Industry,4234
311,d242a1608DcDdD4,Cantrell-Dillon,http://cowan-franklin.com/,Korea,Seamless neutral emulation,1971,Marketing / Advertising / Sales,9819
312,5aef859010bDEfa,"Glass, Collins and Nicholson",https://villanueva.com/,Belarus,Open-architected responsive projection,1978,Primary / Secondary Education,639
313,3742989F3446FA9,Ruiz-Carpenter,http://dorsey-huang.net/,Bahrain,Ameliorated high-level Graphical User Interface,1986,Furniture,6794
314,c10Eac1F4e3bC99,"Trujillo, Coleman and Love",https://powers.com/,Libyan Arab Jamahiriya,Inverse intermediate capability,1984,Wholesale,4102
315,CF154C5A546DB9c,Booker and Sons,https://www.gibson-zimmerman.com/,Ethiopia,User-centric national capacity,1982,Furniture,262
316,112BAABa1090750,Morris-Bauer,https://hatfield.net/,Georgia,Balanced regional pricing structure,1986,Think Tanks,569
317,0C74dc1d667c2e1,Underwood Group,https://www.decker.info/,Macao,Streamlined methodical portal,1980,Public Safety,5572
318,ff81C6332BE07Db,Stout-Osborn,http://buchanan-bean.com/,Luxembourg,Expanded 24hour success,2021,Business Supplies / Equipment,9056
319,8BFE4B5b88b26af,Hunter-Blake,https://patrick.info/,Central African Republic,Enterprise-wide neutral customer loyalty,2005,Library,3857
320,b2Dd1dC9cD9cAb9,Gordon-Pierce,https://boone.com/,Mexico,Synergized mission-critical portal,2013,Management Consulting,4103
321,65AbDB9E6d78a4f,"Diaz, Hall and Lyons",http://barnes-wells.info/,Dominica,Reverse-engineered zero-defect leverage,1972,Warehousing,1439
322,DcF9cE384AF1c93,Vazquez Group,http://ryan.com/,Luxembourg,Streamlined multi-tasking model,1997,Railroad Manufacture,6162
323,c007ED69fB9F14c,"Morales, Hays and Hughes",https://www.evans.org/,Japan,Synergistic optimal artificial intelligence,1990,Outsourcing / Offshoring,4723
324,bF52779BBda5Ba2,Gates-Gutierrez,https://velazquez-russo.com/,Morocco,Inverse 24hour Graphical User Interface,1994,Internet,7462
325,ffdC98D2da5EfD9,"Bird, Jackson and Logan",http://www.franklin-castillo.biz/,Ukraine,Enterprise-wide heuristic customer loyalty,1974,Consumer Services,925
326,Dacc5b426e040A7,White Group,http://durham.net/,Czech Republic,Monitored modular open architecture,2016,Judiciary,6491
327,bDCdBC79bdEc946,Contreras PLC,https://www.velasquez.org/,Bosnia and Herzegovina,Grass-roots multi-state hub,2013,Ranching,7809
